date,open,high,low,close,volume
12/20/2024,55.37105319,55.693972,54.99115105,55.67497635,716822
12/23/2024,55.61799175,55.71296638,54.28832523,55.08612442,370332
12/27/2024,54.89617152,55.54200913,54.72521429,55.27607727,399337
12/30/2024,55.0101431,55.4850235,54.72521559,55.4850235,0
1/2/2025,55.27607881,55.59899763,54.30732237,55.29507446,458181
1/3/2025,55.35205647,55.84593251,54.30732107,54.42129135,349476
1/6/2025,55.08612612,59.01813524,54.87717759,56.68172455,1301676
1/7/2025,56.56775388,58.20133998,56.22583942,57.82143784,474800
1/8/2025,57.82143784,57.82143784,57.82143784,57.82143784,0
1/9/2025,56.45377894,56.81468904,56.05488115,56.56775284,281177
1/10/2025,56.32081476,57.042635,54.78220328,55.92191696,677385
1/13/2025,56.45377964,58.04937804,56.45377964,56.71971512,692029
1/14/2025,57.08062079,58.18234314,56.49177013,56.66272736,410110
1/15/2025,57.19459492,58.20133902,56.32081312,58.04937744,582527
1/16/2025,58.4862733,59.13210732,57.89741898,57.89741898,431694
1/17/2025,57.89741898,57.89741898,57.89741898,57.89741898,0
1/20/2025,57.89741898,57.89741898,57.89741898,57.89741898,0
1/21/2025,57.89741898,57.89741898,57.89741898,57.89741898,0
1/22/2025,56.26383179,57.15660565,55.92191732,56.83368683,1038351
1/23/2025,56.70072159,56.98564911,56.09287524,56.98564911,530416
1/24/2025,56.98564911,56.98564911,56.98564911,56.98564911,0
1/27/2025,58.94215661,60.08186667,58.61923779,59.64497757,519800
1/28/2025,59.56899676,60.13885178,58.52425774,58.61923599,422023
1/29/2025,58.82818333,58.94215724,57.95440512,58.31531525,380073
1/30/2025,58.35330343,59.05612803,57.93540997,58.94215775,430140
1/31/2025,59.0751222,59.47402,58.54325485,58.54325485,426756
2/3/2025,56.13086158,56.89067312,55.27607904,56.4917717,958196
2/4/2025,56.35880711,57.30856793,55.95990569,56.98564911,555589
2/5/2025,56.62473921,56.94765804,55.20009798,56.32081604,643760
2/6/2025,56.35880643,56.94765711,55.76995574,56.83368683,605113
2/7/2025,54.06038273,55.21909206,52.31282634,52.76871109,3591480
2/10/2025,52.76871109,52.76871109,52.76871109,52.76871109,0
2/11/2025,53.22459417,53.45253473,52.57875656,52.84468842,1079180
2/12/2025,52.92067285,53.16760907,52.21784827,52.29383087,1376055
2/13/2025,52.23684523,54.8581835,52.23684523,54.64923859,2068530
2/14/2025,54.74421334,55.12411912,53.96540975,54.07938004,844053
2/17/2025,54.19335367,55.01014494,54.04139209,54.93416595,486824
2/18/2025,54.93416595,54.93416595,54.93416595,54.93416595,0
2/19/2025,54.99115228,55.02913996,53.77545598,54.40229797,787342
2/20/2025,53.81344587,54.57325377,53.75645892,54.28832626,428933
2/21/2025,54.28832626,54.28832626,54.28832626,54.28832626,0
2/24/2025,55.84593338,56.96665139,55.59899717,56.33980942,742115
2/25/2025,55.78895005,56.90966444,55.7699544,56.33980942,432148
2/26/2025,56.47277538,57.57449774,55.94091166,56.14985657,586813
2/27/2025,54.7442126,55.01014446,53.75646048,54.11737061,1188770
2/28/2025,53.7564585,53.94641138,53.28157812,53.56650925,977098
3/3/2025,53.18660401,55.61799292,52.9016765,54.19335175,1130774
3/4/2025,53.47153115,53.73746663,50.90717632,51.04014587,1565246
3/5/2025,52.90167825,53.16761012,51.21110153,51.21110153,1286723
3/6/2025,51.7809584,52.65473658,51.42004829,52.04689026,1188538
3/7/2025,51.85693876,53.1676097,51.53401994,52.35081482,815344
3/10/2025,53.37655808,55.0101442,53.05363926,54.97215652,1405696
3/11/2025,55.08612718,55.80794381,53.54751568,54.02239609,1116734
3/12/2025,52.12287506,52.50277722,50.71722947,52.40780258,2440953
3/13/2025,52.08488403,52.67373473,50.86919133,51.55301666,741122
3/14/2025,51.32507415,51.51502703,50.56526624,50.81220245,1171502
3/17/2025,50.81220245,50.81220245,50.81220245,50.81220245,0
3/18/2025,51.66698995,52.86368699,51.45804141,51.49603271,859007
3/19/2025,51.30607902,51.98990796,50.88818557,51.43904495,768677
3/20/2025,51.36306745,51.53402107,49.12163131,49.69148636,1355577
3/21/2025,49.48253716,49.76746831,48.70373358,49.34957123,1455034
3/24/2025,49.34957123,49.34957123,49.34957123,49.34957123,0
3/25/2025,49.61550703,49.61550703,48.41880636,48.77971649,664254
3/26/2025,49.15961837,49.15961837,47.40256231,47.48804092,1199140
3/27/2025,45.49354245,46.53827785,44.78122187,46.24385071,2287992
3/28/2025,45.98741517,46.77571836,45.00916273,45.48404312,1309734
3/31/2025,44.82871102,44.90469,43.33758684,43.64151001,1342293
4/1/2025,44.06890043,44.16387506,43.03366107,43.34708023,1242443
4/2/2025,42.77722535,44.04040527,42.26435367,44.04040527,1503764
4/3/2025,42.63476035,44.63875615,42.63476035,42.71074295,1457035
4/4/2025,42.90069191,43.33758461,40.72574251,41.03916168,1905408
4/7/2025,39.32009975,43.59402348,38.39883059,40.66875839,2820794
4/8/2025,41.53304021,41.70399745,40.2318689,40.54528809,1383412
4/9/2025,39.12064524,41.42856422,38.84521736,40.0229187,1966627
4/10/2025,44.25885035,44.44880323,40.20337506,40.6592598,2031776
4/11/2025,41.0486623,41.59002565,40.08940187,41.40956879,851905
4/14/2025,42.03641221,42.23586473,41.65651006,41.99842453,818136
4/15/2025,41.99842453,41.99842453,41.99842453,41.99842453,0
4/16/2025,41.21961836,41.70399475,40.73523834,41.70399475,631163
4/17/2025,41.65651017,41.91294603,40.8492113,41.42856598,641700
4/22/2025,42.03641233,42.50179672,41.04866383,42.50179672,545398
4/23/2025,43.07165207,44.06890384,42.77722853,43.60351944,1015970
4/24/2025,43.63200974,44.42031294,43.21411629,44.37282562,619841
4/25/2025,44.53428206,45.00916245,44.47729874,44.47729874,774731
4/28/2025,44.7527265,45.1896192,44.44880334,44.57227325,495927
4/29/2025,44.57227325,44.57227325,44.57227325,44.57227325,0
4/30/2025,42.26435601,43.81246714,41.45706077,41.87495422,837320
5/2/2025,42.26435526,43.06215447,41.97942775,42.70124435,681279
5/5/2025,42.73923712,43.3565831,42.28335236,43.10014725,444731
5/6/2025,42.98617248,43.03366342,41.55203526,42.15988159,666537
5/7/2025,42.41631777,43.69849341,42.32134313,43.26160431,836506
5/8/2025,43.68899501,44.82870865,43.34708056,44.82870865,901585
5/9/2025,44.99016895,45.12313488,44.50579252,44.74323273,451789
5/12/2025,45.61700947,47.20311187,45.08514575,45.41756058,1186042
5/13/2025,46.1678726,46.19636427,45.53153099,45.92093277,690477
5/14/2025,45.92093277,45.92093277,45.92093277,45.92093277,0
5/15/2025,45.16112389,45.37007242,44.4393073,44.7622261,511120
5/16/2025,44.7622261,44.7622261,44.7622261,44.7622261,0
5/19/2025,44.06890075,44.23035834,43.32808489,43.3755722,568443
5/20/2025,43.73648491,44.52478813,43.20462117,43.85995483,729990
5/21/2025,43.61301503,43.84095922,42.97667702,43.67000198,944309
5/22/2025,44.24000168,44.36999893,43.22999954,44,1158639
5/23/2025,43.97000122,43.97000122,41.50999832,42.27000046,1334145
5/26/2025,43.33000183,43.36000061,42.52999878,42.95999908,511724
5/27/2025,43.04000092,43.31000137,42.47000122,42.47000122,548236
5/28/2025,42.54999924,43.45000076,42.15000153,42.75,856976
5/29/2025,43.45000076,43.84000015,43.00999832,43.36999893,698614
5/30/2025,43.13999939,43.27000046,42.45999908,42.45999908,1166171
6/2/2025,42.06999969,42.29999924,41.36999893,41.43999863,744966
6/3/2025,41.45000076,41.65999985,40.79999924,41.59000015,632269
6/4/2025,41.68000031,42.04999924,41.40000153,41.88999939,585606
6/5/2025,41.88999939,41.88999939,41.88999939,41.88999939,0
6/6/2025,41.88999939,41.88999939,41.88999939,41.88999939,0
6/9/2025,41.88999939,41.88999939,41.88999939,41.88999939,0
6/10/2025,41.63999939,42.74000168,41.22999954,42.61999893,829963
6/11/2025,43.47000122,43.5,42.50999832,42.75999832,854902
6/12/2025,42.38000107,42.70000076,41.93999863,42.47000122,369289
6/13/2025,41.49000168,41.68999863,41.20000076,41.38999939,769591
6/16/2025,40.59999847,41.70000076,40.56999969,41.22000122,759758
6/17/2025,40.97000122,41.72000122,40.88000107,41,670626
6/18/2025,41,41.40000153,40.54999924,41,536910
6/19/2025,40.5,41.29000092,40.5,40.77000046,417572
6/20/2025,41.15000153,41.95000076,41.02999878,41.16999817,1130440
6/23/2025,41.16999817,41.16999817,41.16999817,41.16999817,0
6/24/2025,41.54999924,42.02999878,40.84000015,40.88999939,481062
6/25/2025,40.97999954,41,39.72000122,39.72000122,1034072
6/26/2025,40,40.38000107,39.58000183,39.66999817,767777
6/27/2025,40.36999893,42.84000015,40.13000107,42.68999863,1829194
6/30/2025,43,43.15000153,41.93999863,41.93999863,782821
7/1/2025,41.54000092,42.29999924,40.93999863,42.29999924,874681
7/2/2025,42.75,43.72000122,42.36000061,43.22000122,945000
7/3/2025,43.65000153,43.79999924,43.00999832,43.11000061,382292
7/4/2025,42.75999832,42.93999863,42.27999878,42.68999863,431132
7/7/2025,42.47000122,42.63000107,42.09000015,42.38999939,400840
7/8/2025,42.25,44.11999893,41.93999863,43.86999893,1087666
7/9/2025,44.11000061,44.11000061,42.47000122,43.20999908,1053330
7/10/2025,43.20999908,44.47000122,43.13000107,44.31000137,929360
7/11/2025,44.31000137,44.31000137,44.31000137,44.31000137,0
7/14/2025,42.61999893,43.11000061,42.33000183,42.75,760975
7/15/2025,43.04999924,43.75,43,43.38000107,441839
7/16/2025,43.38000107,43.38000107,43.38000107,43.38000107,0
7/17/2025,42.43999863,42.99000168,41.77999878,41.97000122,649536
7/18/2025,41.88999939,42.34000015,41.52000046,41.56000137,1011902
7/21/2025,41.5,41.93000031,41.20000076,41.81999969,476485
7/22/2025,41.77999878,41.86000061,41.25999832,41.34999847,383174
7/23/2025,41.34999847,41.34999847,41.34999847,41.34999847,0
7/24/2025,45.5,45.52000046,44.24000168,44.31999969,822128
7/25/2025,43.70000076,45.95000076,43.31999969,45.95000076,1378762
7/28/2025,47.77999878,47.79999924,43.81999969,44.06999969,1886557
7/29/2025,44.00999832,44.45000076,42.97000122,43.29999924,1096965
7/30/2025,44.5,45.06999969,43.83000183,44.02999878,1341112
7/31/2025,43.70000076,45.16999817,43.68999863,44.63999939,936768
8/1/2025,44.58000183,44.65999985,42.50999832,42.50999832,873376
8/4/2025,42.65999985,43.25999832,42.36999893,42.72000122,707124
8/5/2025,43,44.15999985,42.99000168,43.79000092,733168
8/6/2025,44.06000137,45.45999908,43.90999985,44.68000031,683715
8/7/2025,44.68000031,44.68000031,44.68000031,44.68000031,0
8/8/2025,45.61999893,46.27999878,45.33000183,45.91999817,545257
8/11/2025,46.20000076,46.47999954,45.34000015,45.41999817,388223
8/12/2025,45.41999817,45.41999817,45.41999817,45.41999817,0
8/13/2025,45.43000031,45.65999985,45.04000092,45.56000137,273807
8/14/2025,45.56000137,45.56000137,45.56000137,45.56000137,0
8/15/2025,46.08000183,46.45000076,45.88000107,45.88000107,401650
8/18/2025,45.54000092,45.93000031,45.08000183,45.5,357907
8/19/2025,45.61999893,47.43000031,45.61999893,47.29999924,673119
8/20/2025,47.06000137,47.13999939,46.47000122,46.56999969,324985
8/21/2025,46.5,46.61999893,46,46.54999924,460022
8/22/2025,46.59999847,47.18999863,46.59000015,46.99000168,349562
8/25/2025,47.18999863,47.18999863,46.18000031,46.45999908,316745
8/26/2025,46.27000046,47.02000046,46.09999847,46.09999847,522840
8/27/2025,46.27999878,47.83000183,46.24000168,46.40000153,593584
8/28/2025,46.61000061,47.68999863,46.31999969,46.31999969,480342
8/29/2025,46.18999863,46.75999832,45.34999847,45.34999847,441874
9/1/2025,45.5,45.75,45.31999969,45.52000046,266609
9/2/2025,45.47999954,45.63999939,44.49000168,44.52000046,480864
9/3/2025,44.61999893,44.90999985,44.36999893,44.52999878,391833
9/4/2025,44.06999969,44.81000137,43.88999939,44.06000137,414856
9/5/2025,44.43999863,44.66999817,43.91999817,44.06000137,396885
9/8/2025,44.06000137,44.06000137,44.06000137,44.06000137,0
9/9/2025,43.25,43.79999924,42.59999847,43.38999939,616326
9/10/2025,43.27000046,43.34000015,42.24000168,42.83000183,533376
9/11/2025,42.65999985,43.36000061,42.24000168,43.20999908,999374
9/12/2025,43.33000183,43.5,42.84999847,43.5,453560
9/15/2025,43.70000076,44.40000153,43.65999985,44.29000092,652059
9/16/2025,44.5,45.40000153,44.02999878,44.22999954,600051
9/17/2025,44.22999954,44.84999847,43.58000183,43.88999939,488396
9/18/2025,43.72999954,44.43000031,43.63000107,43.88999939,441814
9/19/2025,43.74000168,44.56000137,43.02999878,43.66999817,5032763
9/22/2025,43.66999817,43.66999817,43.66999817,43.66999817,0
9/23/2025,41,41.90000153,40.95999908,41.45000076,871188
9/24/2025,40.90000153,43.04000092,40.65999985,42.34999847,1071734
9/25/2025,42.34999847,43.22999954,42.13999939,42.36999893,734402
9/26/2025,42.56999969,43.04999924,42.45999908,42.52999878,570769
9/29/2025,42.72000122,42.97000122,42.11000061,42.27000046,704819
9/30/2025,42.27000046,42.27000046,42.27000046,42.27000046,0
10/1/2025,41.08000183,41.84000015,41.02999878,41.27999878,571888
10/2/2025,41.79000092,43.06999969,41.72999954,42.79000092,732978
10/3/2025,43.06999969,43.15999985,42.43999863,42.70000076,360312
10/6/2025,42.70000076,42.70000076,42.70000076,42.70000076,0
10/7/2025,43.47999954,43.5,42.75,43.16999817,376014
10/8/2025,43.16999817,43.16999817,43.16999817,43.16999817,0
10/9/2025,42.52000046,42.72000122,41.38000107,41.52999878,795429
10/10/2025,42.34999847,42.34999847,40.61000061,40.74000168,523910
10/13/2025,40.86000061,41.59000015,40.84000015,40.86000061,463197
10/14/2025,40.79999924,41.13999939,40.27999878,40.40000153,641965
10/15/2025,40.81999969,41.5,40.66999817,41.11000061,494429
10/16/2025,41.29000092,42.02999878,41.25999832,41.61000061,0
10/17/2025,41.79999924,42.83000183,41,42.29000092,952834
10/20/2025,42.38999939,43.04000092,42.06000137,43.04000092,421144
10/21/2025,43.09999847,44.27000046,42.88999939,43.72000122,819479
10/22/2025,43.52999878,43.65999985,42.90999985,43.49000168,588912
10/23/2025,43.27000046,45.5,43.22000122,45.5,1799070
10/24/2025,45.90999985,47.31000137,45.58000183,47.15999985,1737532
10/27/2025,48.25999832,49.25,47.36999893,48.56000137,2060766
10/28/2025,48.08000183,48.81000137,47.61999893,48.58000183,913183
10/29/2025,48.83000183,49.25999832,48.11999893,48.11999893,696737
10/30/2025,48.45000076,48.59999847,46.40999985,46.54000092,812085
10/31/2025,46.70000076,46.86999893,45.38999939,45.45000076,757123
11/3/2025,45.45000076,45.45000076,45.45000076,45.45000076,0
11/4/2025,45.50999832,45.74000168,44.47999954,44.65999985,599741
11/5/2025,44.65999985,44.65999985,44.65999985,44.65999985,0
11/6/2025,46.31000137,46.52999878,45.52999878,46,448561
11/7/2025,46,46,46,46,0
11/10/2025,46,46,46,46,0
11/11/2025,46,46,46,46,0
11/12/2025,47.40999985,48.20999908,46.70000076,46.70000076,449095
11/13/2025,46.70000076,46.70000076,46.70000076,46.70000076,0
11/14/2025,46.50999832,46.54000092,45.61000061,46.13000107,370714
11/17/2025,46.18000031,46.24000168,45.11000061,45.31999969,366957
11/18/2025,44.86000061,45.13999939,44.13000107,44.34999847,464257
11/19/2025,44.47999954,44.72000122,43.72000122,44.45000076,544834
11/20/2025,44.61999893,44.63000107,42.52999878,42.81999969,932738
11/21/2025,42.43000031,43.54999924,42.40000153,43.20999908,573440
11/24/2025,43.20999908,43.20999908,43.20999908,43.20999908,0
11/25/2025,43.59000015,43.97000122,43.16999817,43.70000076,396587
11/26/2025,43.70000076,43.70000076,43.70000076,43.70000076,0
11/27/2025,44,44.91999817,44,44.61999893,400480
11/28/2025,44.65000153,44.81000137,44.11999893,44.63999939,301465
12/1/2025,44.56000137,44.90999985,43.77000046,44.11000061,673548
12/2/2025,44.08000183,44.72000122,43.81000137,43.90999985,324446
12/3/2025,43.81000137,45.27000046,43.79999924,44.88999939,587841
12/4/2025,45.04999924,47.20000076,44.93000031,46.84000015,893247
12/5/2025,47,48.11999893,46.84000015,47.88999939,594182
12/8/2025,47.5,47.88999939,47.24000168,47.49000168,421498
12/9/2025,47.79000092,47.84000015,46.43999863,46.99000168,498348
12/10/2025,46.63000107,47.06000137,45.59999847,45.95999908,452552
12/11/2025,46,46.45999908,45.04999924,46.29000092,626471
12/12/2025,46.29999924,47.56000137,46.29999924,46.90000153,556819
12/15/2025,46.90000153,46.90000153,46.90000153,46.90000153,0
12/16/2025,46,46.61999893,45.41999817,46.09999847,538473
12/17/2025,46.09999847,46.09999847,46.09999847,46.09999847,0
12/18/2025,46.09999847,46.09999847,46.09999847,46.09999847,0
12/19/2025,45.75,46.09000015,45.61000061,45.74000168,873820
12/22/2025,45.65999985,45.83000183,45.25999832,45.52000046,383936
12/23/2025,45.43999863,45.72999954,45.13000107,45.31000137,227485
12/29/2025,45,46.02000046,45,45.50999832,372144
12/30/2025,45.5,45.95999908,45.31999969,45.61999893,264693
1/2/2026,45.95999908,47.59999847,45.66999817,47.59999847,548040
1/5/2026,47.59999847,48.43999863,46.77999878,46.79999924,470653
1/6/2026,46.88999939,47.08000183,46.00999832,46.50999832,287082
1/7/2026,46.66999817,46.79000092,46.00999832,46.49000168,332302
1/8/2026,46.36000061,47.06000137,45.20999908,46.91999817,516885
1/9/2026,46.5,48.79000092,46.5,47.16999817,800671
1/12/2026,47.24000168,47.36000061,43.84000015,44.34000015,1512553
1/13/2026,44.34000015,44.56999969,43.38000107,43.38000107,872344
1/14/2026,43.41999817,44.50999832,43.13000107,43.59999847,665232
1/15/2026,43.40000153,43.58000183,42.45000076,42.66999817,644469
1/16/2026,42.75999832,42.99000168,42.02999878,42.20999908,893964
1/19/2026,40.83000183,41.18999863,40.13999939,41.08000183,1203000
1/20/2026,40.83000183,41.54000092,40.47999954,41.45999908,957172
1/21/2026,41.24000168,42.06000137,41.09999847,41.54000092,672403
1/22/2026,43.04999924,43.29999924,41.91999817,42.56000137,629394
1/23/2026,42.09000015,42.56000137,41.75,42.31999969,477324
1/26/2026,42.22000122,43.22000122,42.09000015,42.24000168,404902
1/27/2026,42.5,42.5,41.77000046,41.97999954,481456
1/28/2026,41.65999985,41.86000061,41.04000092,41.09999847,814616
1/29/2026,41.29999924,41.74000168,40.95999908,41.27999878,454222
1/30/2026,41,41.58000183,40.86999893,41.20999908,540447
2/2/2026,41.00999832,41.47000122,40.75999832,40.79000092,664612
2/3/2026,41,41.18999863,39.79999924,39.79999924,1095128
2/4/2026,40.27000046,41.59000015,40.13999939,41.20999908,757296
2/5/2026,41.16999817,41.20000076,39.99000168,40.70999908,992644
2/6/2026,40.47999954,40.50999832,39.15000153,39.68000031,1378508
2/9/2026,39.70999908,40.02999878,39.45000076,39.52999878,668604
2/10/2026,39.77000046,41.11000061,39.77000046,40.77000046,1051507
2/11/2026,40.81000137,41.5,40.47999954,41.18000031,489560
2/12/2026,41,41.5,40.75,41.15999985,544727
2/13/2026,41.09999847,42.15000153,40.88999939,41.79999924,524009
2/16/2026,41.74000168,41.90999985,41.34000015,41.66999817,260783
2/17/2026,41.68000031,42.13000107,41.41999817,41.61000061,249271
2/18/2026,41.79999924,42.34000015,41.52999878,42.29000092,317628
2/19/2026,42,42.40000153,41.13000107,41.70000076,402139
2/20/2026,41.40000153,43.04999924,41.40000153,42.34000015,893498
2/23/2026,42.16999817,42.36000061,40.95999908,41.16999817,761838
2/24/2026,41.20000076,42.22999954,41.18000031,41.54999924,712492
2/25/2026,41.49000168,41.84999847,41.02999878,41.31999969,411145
